EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
458062,MAGOFFIN CO.,CYRUS,6/9/2013,1604,Thunderstorm Wind,70, ,0,0,10000,2000,KY,EST-5,EG,75790,C,153,JKL,0,0,NWS Storm Survey, , , ,0,NNW,1,E,WHEELERSBURG,6/9/2013,1609,37.8054,-83.0315,37.8286,-82.9942,"Numerous trees were blown down, with some of them landing on homes, powerlines, and vehicles in the Wheelersburg community.  Hail damage was also noted to some homes and cars and several gardens were destroyed by wind blown hail.","A large slow moving area of low pressure located over the northern plains and a large subtropical ridge of high pressure situated off the southeastern U.S. produced a steady flow of warm moist air off the Gulf of Mexico and convergence over central and eastern Kentucky on June 9th. As a result, scattered strong to severe thunderstorms formed and moved from south to north across eastern Kentucky during the afternoon and evening.  One storm in particular produced sporadic wind damage and large hail in a track from near Beattyville in Lee County, then across Wolfe, Magoffin and Johnson Counties.  Significant straight-line wind damage occurred from this storm in the Wheelersburg community of Magoffin County.  The storm then went on to produce a short-lived tornado on the Johnson/Lawrence County line.",187
457445,JOHNSON CO.,OIL SPGS,6/9/2013,1610,Thunderstorm Wind,60, ,0,0,0,0,KY,EST-5,EG,75790,C,115,JKL,0,0,911 Call Center, , , ,0,N,0,N,OIL SPGS,6/9/2013,1610,37.82,-82.93,37.82,-82.93,There were numerous reports of downed trees in the Oil Springs area.,"A large slow moving area of low pressure located over the northern plains and a large subtropical ridge of high pressure situated off the southeastern U.S. produced a steady flow of warm moist air off the Gulf of Mexico and convergence over central and eastern Kentucky on June 9th. As a result, scattered strong to severe thunderstorms formed and moved from south to north across eastern Kentucky during the afternoon and evening.  One storm in particular produced sporadic wind damage and large hail in a track from near Beattyville in Lee County, then across Wolfe, Magoffin and Johnson Counties.  Significant straight-line wind damage occurred from this storm in the Wheelersburg community of Magoffin County.  The storm then went on to produce a short-lived tornado on the Johnson/Lawrence County line.",188
457446,JOHNSON CO.,RIVER,6/9/2013,1647,Thunderstorm Wind,55, ,0,0,0,0,KY,EST-5,EG,75790,C,115,JKL,0,0,911 Call Center, , , ,0,N,0,N,RIVER,6/9/2013,1647,37.87,-82.73,37.87,-82.73,Trees were reported down in River.,"A large slow moving area of low pressure located over the northern plains and a large subtropical ridge of high pressure situated off the southeastern U.S. produced a steady flow of warm moist air off the Gulf of Mexico and convergence over central and eastern Kentucky on June 9th. As a result, scattered strong to severe thunderstorms formed and moved from south to north across eastern Kentucky during the afternoon and evening.  One storm in particular produced sporadic wind damage and large hail in a track from near Beattyville in Lee County, then across Wolfe, Magoffin and Johnson Counties.  Significant straight-line wind damage occurred from this storm in the Wheelersburg community of Magoffin County.  The storm then went on to produce a short-lived tornado on the Johnson/Lawrence County line.",189
445091,LAWRENCE CO.,ULYSSES,6/9/2013,1705,Thunderstorm Wind,50, ,0,0,50000,0,KY,EST-5,EG,73571,C,127,RLX,0,0,County Official, , , ,2,SW,2,SSW,ULYSSES,6/9/2013,1705,37.9262,-82.7051,37.9286,-82.6939,Several trees were blown down.  One mobile home had its roof ripped off.  Another house had a section of its roof damaged.  The Walnut Grove Church was also damaged.  Electricity was knocked out.,"A warm front in the area and a mid level disturbance helped generate an organized band of thunderstorms in Kentucky during the afternoon.  That large cluster of showers and thunderstorms moved northeast through eastern Kentucky during the early evening hours.  The low level flow backed around to the southeast.  As a result, a few stronger cells, on the southern edge of this convection, were able to maintain their strength.",190
445625,ALLEN CO.,FLEET,6/10/2013,1344,Thunderstorm Wind,52, ,0,0,0,0,KY,CST-6,EG,73657,C,3,LMK,0,0,Trained Spotter, , , ,2,NW,2,NW,FLEET,6/10/2013,1344,36.67,-86.3,36.67,-86.3,A spotter reported that many large tree limbs were downed by thunderstorms winds. Some one-half inch hail also fell.,"An upper level low was located over Indiana during the early afternoon hours on Monday, June 10th. Broad cyclonic flow aloft south of this feature brought brisk westerly mid and upper level winds to southern Kentucky and Tennessee. Despite relatively weak instability and moisture availability, cool temperatures aloft and steep mid-level lapse rates lead to the development of several low-topped supercells across the southern portions of the Commonwealth and central Tennessee.  One supercell developed just to the south of Russellville, spawning large hail and a strong tornado.",191
445626,GREEN CO.,GREENSBURG,6/10/2013,1515,Thunderstorm Wind,52, ,0,0,0,0,KY,CST-6,EG,73657,C,87,LMK,0,0,Trained Spotter, , , ,1,S,1,S,GREENSBURG,6/10/2013,1515,37.26,-85.5,37.26,-85.5,A spotter reported several trees down in Greensburg.,"An upper level low was located over Indiana during the early afternoon hours on Monday, June 10th. Broad cyclonic flow aloft south of this feature brought brisk westerly mid and upper level winds to southern Kentucky and Tennessee. Despite relatively weak instability and moisture availability, cool temperatures aloft and steep mid-level lapse rates lead to the development of several low-topped supercells across the southern portions of the Commonwealth and central Tennessee.  One supercell developed just to the south of Russellville, spawning large hail and a strong tornado.",192
458571,POWELL CO.,WALTERSVILLE,6/10/2013,1530,Thunderstorm Wind,52, ,0,0,1000,0,KY,EST-5,EG,76000,C,197,JKL,0,0,Trained Spotter, , , ,1,S,1,S,WALTERSVILLE,6/10/2013,1530,37.86,-83.93,37.86,-83.93,"Several trees were downed, including one 8-inch diameter tree that fell across the roof of a porch onto a nearby house. Several roads were also blocked due to downed trees.","An isolated thunderstorm produced an area of wind damage in Clay City, KY.",193
445975,SHELBY CO.,CHESTNUT GROVE,6/13/2013,900,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,73715,C,211,LMK,0,0,Department of Highways, , , ,3,ESE,3,ESE,CHESTNUT GROVE,6/13/2013,900,38.28,-85.23,38.28,-85.23,The Shelby County Department of Highways reported several trees down just north of Shelbyville.,"A strong upper wave moved across the Great Lakes overnight and through the morning on June 13th.  Low pressure associated with this system deepened as it quickly moved across Ohio during the morning hours.  Although most of the severe weather earlier that morning tracked well north across Indiana and Ohio, a thin line of convection developed along a sharp cold front.  This boundary, and associated thunderstorms, moved southeast through southern Indiana and eventually the Kentucky Bluegrass Region around mid-morning.  Despite the time of day, a strong westerly low level jet and steep low level lapse rates allowed frequent wind gusts from 40 to 50 mph all along this line, as well as more isolated wind damage.",194
445976,SHELBY CO.,CROPPER,6/13/2013,900,Thunderstorm Wind,52, ,0,0,10000,0,KY,EST-5,EG,73715,C,211,LMK,0,0,Emergency Manager, , , ,1,NNW,1,NNW,CROPPER,6/13/2013,900,38.34,-85.13,38.34,-85.13,The county emergency manager reported several power poles down on Pleasureville Road.,"A strong upper wave moved across the Great Lakes overnight and through the morning on June 13th.  Low pressure associated with this system deepened as it quickly moved across Ohio during the morning hours.  Although most of the severe weather earlier that morning tracked well north across Indiana and Ohio, a thin line of convection developed along a sharp cold front.  This boundary, and associated thunderstorms, moved southeast through southern Indiana and eventually the Kentucky Bluegrass Region around mid-morning.  Despite the time of day, a strong westerly low level jet and steep low level lapse rates allowed frequent wind gusts from 40 to 50 mph all along this line, as well as more isolated wind damage.",195
445982,HARRISON CO.,LEESBURG,6/13/2013,925,Thunderstorm Wind,52, ,0,0,2000,0,KY,EST-5,EG,73715,C,97,LMK,0,0,Law Enforcement, , , ,0,N,0,N,LEESBURG,6/13/2013,925,38.3,-84.42,38.3,-84.42,Local law enforcement reported several trees down in Leesburg.  The local emergency manager also reported damage to a barn.,"A strong upper wave moved across the Great Lakes overnight and through the morning on June 13th.  Low pressure associated with this system deepened as it quickly moved across Ohio during the morning hours.  Although most of the severe weather earlier that morning tracked well north across Indiana and Ohio, a thin line of convection developed along a sharp cold front.  This boundary, and associated thunderstorms, moved southeast through southern Indiana and eventually the Kentucky Bluegrass Region around mid-morning.  Despite the time of day, a strong westerly low level jet and steep low level lapse rates allowed frequent wind gusts from 40 to 50 mph all along this line, as well as more isolated wind damage.",196
445977,BOURBON CO.,JACKSONVILLE,6/13/2013,935,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,73715,C,17,LMK,0,0,Department of Highways, , , ,1,SSW,1,SSW,JACKSONVILLE,6/13/2013,935,38.25,-84.38,38.25,-84.38,The County Highway Department reported several trees downed near Centerville.,"A strong upper wave moved across the Great Lakes overnight and through the morning on June 13th.  Low pressure associated with this system deepened as it quickly moved across Ohio during the morning hours.  Although most of the severe weather earlier that morning tracked well north across Indiana and Ohio, a thin line of convection developed along a sharp cold front.  This boundary, and associated thunderstorms, moved southeast through southern Indiana and eventually the Kentucky Bluegrass Region around mid-morning.  Despite the time of day, a strong westerly low level jet and steep low level lapse rates allowed frequent wind gusts from 40 to 50 mph all along this line, as well as more isolated wind damage.",197
445974,FAYETTE CO.,LEXINGTON,6/13/2013,940,Thunderstorm Wind,52, ,0,0,10000,0,KY,EST-5,EG,73715,C,67,LMK,0,0,Trained Spotter, , , ,2,ESE,2,ESE,LEXINGTON,6/13/2013,940,38.04,-84.46,38.04,-84.46,"A spotter reported damage to a barn's roof.  Nearby, at the same time, local media relayed a report of downed power lines with a fallen power pole blocking the intersection of Newtown Pike and Citation Blvd.","A strong upper wave moved across the Great Lakes overnight and through the morning on June 13th.  Low pressure associated with this system deepened as it quickly moved across Ohio during the morning hours.  Although most of the severe weather earlier that morning tracked well north across Indiana and Ohio, a thin line of convection developed along a sharp cold front.  This boundary, and associated thunderstorms, moved southeast through southern Indiana and eventually the Kentucky Bluegrass Region around mid-morning.  Despite the time of day, a strong westerly low level jet and steep low level lapse rates allowed frequent wind gusts from 40 to 50 mph all along this line, as well as more isolated wind damage.",198
445980,FAYETTE CO.,MONTROSE,6/13/2013,945,Thunderstorm Wind,52, ,0,0,15000,0,KY,EST-5,EG,73715,C,67,LMK,0,0,Broadcast Media, , , ,3,W,3,W,MONTROSE,6/13/2013,945,38.07,-84.45,38.07,-84.45,A power pole fell on a home just to the northeast of Lexington.,"A strong upper wave moved across the Great Lakes overnight and through the morning on June 13th.  Low pressure associated with this system deepened as it quickly moved across Ohio during the morning hours.  Although most of the severe weather earlier that morning tracked well north across Indiana and Ohio, a thin line of convection developed along a sharp cold front.  This boundary, and associated thunderstorms, moved southeast through southern Indiana and eventually the Kentucky Bluegrass Region around mid-morning.  Despite the time of day, a strong westerly low level jet and steep low level lapse rates allowed frequent wind gusts from 40 to 50 mph all along this line, as well as more isolated wind damage.",199
457461,MONTGOMERY CO.,MT STERLING,6/13/2013,1000,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,75793,C,173,JKL,0,0,Emergency Manager, , , ,2,N,2,N,MT STERLING,6/13/2013,1000,38.079,-83.95,38.079,-83.95,Trees were blown down at Paris Pike and Hwy 11.,"A line of intense storms formed across portions of southern Indiana and central Kentucky during the morning hours ahead of an approaching cold front. The storms continued to intensify as they moved southeastward across eastern KY, leaving rather widespread tree damage in their wake.",200
457462,MONTGOMERY CO.,MT STERLING,6/13/2013,1005,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,75793,C,173,JKL,0,0,Public, , , ,0,N,0,N,MT STERLING,6/13/2013,1005,38.05,-83.95,38.05,-83.95,A large tree was blown down and onto a house on Maysville Ave.,"A line of intense storms formed across portions of southern Indiana and central Kentucky during the morning hours ahead of an approaching cold front. The storms continued to intensify as they moved southeastward across eastern KY, leaving rather widespread tree damage in their wake.",201
457463,MONTGOMERY CO.,MT STERLING,6/13/2013,1005,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,75793,C,173,JKL,0,0,Emergency Manager, , , ,0,N,0,N,MT STERLING,6/13/2013,1005,38.05,-83.95,38.05,-83.95,Trees were blown down at Sycamore and Wynn Streets and Queen Street and Ocean Avenue.,"A line of intense storms formed across portions of southern Indiana and central Kentucky during the morning hours ahead of an approaching cold front. The storms continued to intensify as they moved southeastward across eastern KY, leaving rather widespread tree damage in their wake.",202
457464,BATH CO.,PRESTON,6/13/2013,1012,Thunderstorm Wind,52, ,0,0,0,0,KY,EST-5,EG,75793,C,11,JKL,0,0,Broadcast Media, , , ,0,N,0,N,PRESTON,6/13/2013,1012,38.08,-83.75,38.08,-83.75,A 100 foot tall pine tree was blown down.,"A line of intense storms formed across portions of southern Indiana and central Kentucky during the morning hours ahead of an approaching cold front. The storms continued to intensify as they moved southeastward across eastern KY, leaving rather widespread tree damage in their wake.",203
445979,MERCER CO.,MC AFEE,6/13/2013,1017,Thunderstorm Wind,52, ,0,0,10000,0,KY,EST-5,EG,73715,C,167,LMK,0,0,Department of Highways, , , ,1,N,1,N,MC AFEE,6/13/2013,1017,37.86,-84.85,37.86,-84.85,The Mercer County County Road Department reported power lines associated with 5 downed power poles partially blocking U.S Highway 127.,"A strong upper wave moved across the Great Lakes overnight and through the morning on June 13th.  Low pressure associated with this system deepened as it quickly moved across Ohio during the morning hours.  Although most of the severe weather earlier that morning tracked well north across Indiana and Ohio, a thin line of convection developed along a sharp cold front.  This boundary, and associated thunderstorms, moved southeast through southern Indiana and eventually the Kentucky Bluegrass Region around mid-morning.  Despite the time of day, a strong westerly low level jet and steep low level lapse rates allowed frequent wind gusts from 40 to 50 mph all along this line, as well as more isolated wind damage.",204
